data,energia
2000-09-10 00:00:00,6908.9
2000-09-11 00:00:00,7389.3
2000-09-12 00:00:00,7394.0
2000-09-13 00:00:00,7433.9
2000-09-14 00:00:00,7362.7
2000-09-15 00:00:00,7489.8
2000-09-16 00:00:00,7420.6
2000-09-17 00:00:00,6867.8
2000-09-18 00:00:00,7422.6
2000-09-19 00:00:00,7526.1
2000-09-20 00:00:00,7522.0
2000-09-21 00:00:00,7490.9
2000-09-22 00:00:00,7563.7
2000-09-23 00:00:00,7444.1
2000-09-24 00:00:00,6996.8
2000-09-25 00:00:00,7638.5
2000-09-26 00:00:00,7712.4
2000-09-27 00:00:00,7576.0
2000-09-28 00:00:00,7581.8
2000-09-29 00:00:00,7532.1
2000-09-30 00:00:00,7392.4
2000-10-01 00:00:00,6578.4
2000-10-02 00:00:00,7405.8
2000-10-03 00:00:00,7807.2
2000-10-04 00:00:00,7935.0
2000-10-05 00:00:00,7914.0
2000-10-06 00:00:00,7834.8
2000-10-07 00:00:00,7772.6
2000-10-08 00:00:00,7232.5
2000-10-09 00:00:00,7559.4
2000-10-10 00:00:00,7597.5
2000-10-11 00:00:00,7573.8
2000-10-12 00:00:00,6725.0
2000-10-13 00:00:00,7471.6
2000-10-14 00:00:00,7582.7
2000-10-15 00:00:00,7207.5
2000-10-16 00:00:00,7518.2
2000-10-17 00:00:00,7672.1
2000-10-18 00:00:00,7672.1
2000-10-19 00:00:00,7716.8
2000-10-20 00:00:00,7638.7
2000-10-21 00:00:00,7735.9
2000-10-22 00:00:00,7375.1
2000-10-23 00:00:00,7749.1
2000-10-24 00:00:00,7744.3
2000-10-25 00:00:00,7730.3
2000-10-26 00:00:00,7780.5
2000-10-27 00:00:00,7757.7
2000-10-28 00:00:00,7915.1
2000-10-29 00:00:00,7312.3
2000-10-30 00:00:00,7839.7
2000-10-31 00:00:00,7908.8
2000-11-01 00:00:00,7845.7
2000-11-02 00:00:00,7131.2
2000-11-03 00:00:00,7725.8
2000-11-04 00:00:00,7762.6
2000-11-05 00:00:00,7229.0
2000-11-06 00:00:00,7844.8
2000-11-07 00:00:00,7780.8
2000-11-08 00:00:00,7609.4
2000-11-09 00:00:00,7644.3
2000-11-10 00:00:00,7723.4
2000-11-11 00:00:00,7610.2
2000-11-12 00:00:00,7209.4
2000-11-13 00:00:00,7790.6
2000-11-14 00:00:00,7682.4
2000-11-15 00:00:00,7095.8
2000-11-16 00:00:00,7840.7
2000-11-17 00:00:00,7824.6
2000-11-18 00:00:00,7810.9
2000-11-19 00:00:00,7345.4
2000-11-20 00:00:00,7803.7
2000-11-21 00:00:00,7798.3
2000-11-22 00:00:00,7876.7
2000-11-23 00:00:00,7864.8
2000-11-24 00:00:00,7726.4
2000-11-25 00:00:00,7957.9
2000-11-26 00:00:00,7400.0
2000-11-27 00:00:00,7869.8
2000-11-28 00:00:00,7886.2
2000-11-29 00:00:00,7871.4
2000-11-30 00:00:00,7922.4
2000-12-01 00:00:00,7858.9
2000-12-02 00:00:00,8080.6
2000-12-03 00:00:00,7457.2
2000-12-04 00:00:00,7759.5
2000-12-05 00:00:00,7830.9
2000-12-06 00:00:00,7993.3
2000-12-07 00:00:00,8033.2
2000-12-08 00:00:00,7488.8
2000-12-09 00:00:00,7998.3
2000-12-10 00:00:00,7528.1
2000-12-11 00:00:00,7829.9
2000-12-12 00:00:00,7886.0
2000-12-13 00:00:00,7720.9
2000-12-14 00:00:00,7611.1
2000-12-15 00:00:00,7259.0
2000-12-16 00:00:00,7536.6
2000-12-17 00:00:00,7028.1
2000-12-18 00:00:00,7456.0
2000-12-19 00:00:00,7606.3
2000-12-20 00:00:00,7538.6
2000-12-21 00:00:00,7619.5
2000-12-22 00:00:00,7640.6
2000-12-23 00:00:00,7731.2
2000-12-24 00:00:00,7210.0
2000-12-25 00:00:00,6522.6
2000-12-26 00:00:00,7524.8
2000-12-27 00:00:00,7546.7
2000-12-28 00:00:00,7618.2
2000-12-29 00:00:00,7476.1
2000-12-30 00:00:00,7779.8
2000-12-31 00:00:00,7241.4
2001-01-01 00:00:00,6386.0
2001-01-02 00:00:00,7391.5
2001-01-03 00:00:00,7385.2
2001-01-04 00:00:00,7375.4
2001-01-05 00:00:00,7462.7
2001-01-06 00:00:00,7742.3
2001-01-07 00:00:00,7109.7
2001-01-08 00:00:00,7448.8
2001-01-09 00:00:00,7527.6
2001-01-10 00:00:00,7518.1
2001-01-11 00:00:00,7428.8
2001-01-12 00:00:00,7265.8
2001-01-13 00:00:00,7545.8
2001-01-14 00:00:00,7084.7
2001-01-15 00:00:00,7361.7
2001-01-16 00:00:00,7443.3
2001-01-17 00:00:00,7409.0
2001-01-18 00:00:00,7438.0
2001-01-19 00:00:00,7454.6
2001-01-20 00:00:00,7756.5
2001-01-21 00:00:00,7223.7
2001-01-22 00:00:00,7495.3
2001-01-23 00:00:00,7567.9
2001-01-24 00:00:00,7486.0
2001-01-25 00:00:00,7542.6
2001-01-26 00:00:00,7556.3
2001-01-27 00:00:00,7739.9
2001-01-28 00:00:00,7272.3
2001-01-29 00:00:00,7501.4
2001-01-30 00:00:00,7645.5
2001-01-31 00:00:00,7351.9
2001-02-01 00:00:00,7561.0
2001-02-02 00:00:00,7491.3
2001-02-03 00:00:00,7708.7
2001-02-04 00:00:00,7264.3
2001-02-05 00:00:00,7518.5
2001-02-06 00:00:00,7593.9
2001-02-07 00:00:00,7527.0
2001-02-08 00:00:00,7582.6
2001-02-09 00:00:00,7510.3
2001-02-10 00:00:00,7777.9
2001-02-11 00:00:00,7377.7
2001-02-12 00:00:00,7520.5
2001-02-13 00:00:00,7526.3
2001-02-14 00:00:00,7645.0
2001-02-15 00:00:00,7626.4
2001-02-16 00:00:00,7656.3
2001-02-17 00:00:00,7847.5
2001-02-18 00:00:00,7341.0
2001-02-19 00:00:00,7691.5
2001-02-20 00:00:00,7768.5
2001-02-21 00:00:00,7779.5
2001-02-22 00:00:00,7806.3
2001-02-23 00:00:00,7617.1
2001-02-24 00:00:00,7759.0
2001-02-25 00:00:00,7131.0
2001-02-26 00:00:00,6703.1
2001-02-27 00:00:00,7095.4
2001-02-28 00:00:00,7297.5
2001-03-01 00:00:00,7641.4
2001-03-02 00:00:00,7630.0
2001-03-03 00:00:00,7892.0
2001-03-04 00:00:00,7473.9
2001-03-05 00:00:00,7754.4
2001-03-06 00:00:00,7851.6
2001-03-07 00:00:00,7831.0
2001-03-08 00:00:00,7760.2
2001-03-09 00:00:00,7502.6
2001-03-10 00:00:00,7793.6
2001-03-11 00:00:00,7203.7
2001-03-12 00:00:00,7602.9
2001-03-13 00:00:00,7552.4
2001-03-14 00:00:00,7464.5
2001-03-15 00:00:00,7528.7
2001-03-16 00:00:00,7451.7
2001-03-17 00:00:00,7480.7
2001-03-18 00:00:00,7151.7
2001-03-19 00:00:00,7400.8
2001-03-20 00:00:00,7729.3
2001-03-21 00:00:00,7562.1
2001-03-22 00:00:00,7551.4
2001-03-23 00:00:00,7599.9
2001-03-24 00:00:00,7683.6
2001-03-25 00:00:00,7142.3
2001-03-26 00:00:00,7615.1
2001-03-27 00:00:00,7784.9
2001-03-28 00:00:00,7703.5
2001-03-29 00:00:00,7550.3
2001-03-30 00:00:00,7552.2
2001-03-31 00:00:00,7605.9
2001-04-01 00:00:00,7079.7
2001-04-02 00:00:00,7549.5
2001-04-03 00:00:00,7534.3
2001-04-04 00:00:00,7611.0
2001-04-05 00:00:00,7657.6
2001-04-06 00:00:00,7641.9
2001-04-07 00:00:00,7689.0
2001-04-08 00:00:00,7173.4
2001-04-09 00:00:00,7634.6
2001-04-10 00:00:00,7701.2
2001-04-11 00:00:00,7529.0
2001-04-12 00:00:00,7169.7
2001-04-13 00:00:00,6530.2
2001-04-14 00:00:00,7375.9
2001-04-15 00:00:00,6925.2
2001-04-16 00:00:00,7535.0
2001-04-17 00:00:00,7609.7
2001-04-18 00:00:00,7617.8
2001-04-19 00:00:00,7628.6
2001-04-20 00:00:00,7612.4
2001-04-21 00:00:00,7313.7
2001-04-22 00:00:00,7167.2
2001-04-23 00:00:00,7678.9
2001-04-24 00:00:00,7721.0
2001-04-25 00:00:00,7612.8
2001-04-26 00:00:00,7578.0
2001-04-27 00:00:00,7761.7
2001-04-28 00:00:00,7597.5
2001-04-29 00:00:00,7034.6
2001-04-30 00:00:00,7544.0
2001-05-01 00:00:00,6852.7
2001-05-02 00:00:00,7694.0
2001-05-03 00:00:00,7707.0
2001-05-04 00:00:00,7561.0
2001-05-05 00:00:00,7578.0
2001-05-06 00:00:00,7124.7
2001-05-07 00:00:00,7801.0
2001-05-08 00:00:00,7954.0
2001-05-09 00:00:00,7826.0
2001-05-10 00:00:00,7843.0
2001-05-11 00:00:00,7747.0
2001-05-12 00:00:00,7774.2
2001-05-13 00:00:00,7068.5
2001-05-14 00:00:00,7702.0
2001-05-15 00:00:00,7628.8
2001-05-16 00:00:00,7627.1
2001-05-17 00:00:00,7437.2
2001-05-18 00:00:00,7340.8
2001-05-19 00:00:00,7365.3
2001-05-20 00:00:00,6665.4
2001-05-21 00:00:00,7057.1
2001-05-22 00:00:00,7050.1
2001-05-23 00:00:00,7047.6
2001-05-24 00:00:00,6982.1
2001-05-25 00:00:00,6872.5
2001-05-26 00:00:00,6885.5
2001-05-27 00:00:00,6384.9
2001-05-28 00:00:00,6841.6
2001-05-29 00:00:00,6743.7
2001-05-30 00:00:00,6636.7
2001-05-31 00:00:00,6420.3
2001-06-01 00:00:00,5912.7
2001-06-02 00:00:00,6002.4
2001-06-03 00:00:00,5536.7
2001-06-04 00:00:00,5837.1
2001-06-05 00:00:00,5736.8
2001-06-06 00:00:00,5692.8
2001-06-07 00:00:00,5648.3
2001-06-08 00:00:00,5591.3
2001-06-09 00:00:00,5884.4
2001-06-10 00:00:00,5321.9
2001-06-11 00:00:00,5589.2
2001-06-12 00:00:00,5522.5
2001-06-13 00:00:00,5488.1
2001-06-14 00:00:00,5208.9
2001-06-15 00:00:00,5518.9
2001-06-16 00:00:00,5762.0
2001-06-17 00:00:00,5233.5
2001-06-18 00:00:00,5518.6
2001-06-19 00:00:00,5587.7
2001-06-20 00:00:00,5615.8
2001-06-21 00:00:00,5598.5
2001-06-22 00:00:00,5476.9
2001-06-23 00:00:00,5607.6
2001-06-24 00:00:00,5231.7
2001-06-25 00:00:00,5464.3
2001-06-26 00:00:00,5397.2
2001-06-27 00:00:00,5307.7
2001-06-28 00:00:00,5313.4
2001-06-29 00:00:00,5232.1
2001-06-30 00:00:00,5404.2
2001-07-01 00:00:00,5087.9
2001-07-02 00:00:00,5154.9
2001-07-03 00:00:00,5312.0
2001-07-04 00:00:00,5360.1
2001-07-05 00:00:00,5346.9
2001-07-06 00:00:00,5387.4
2001-07-07 00:00:00,5595.2
2001-07-08 00:00:00,5142.5
2001-07-09 00:00:00,5370.1
2001-07-10 00:00:00,5382.6
2001-07-11 00:00:00,5464.7
2001-07-12 00:00:00,5460.8
2001-07-13 00:00:00,5430.4
2001-07-14 00:00:00,5580.4
2001-07-15 00:00:00,5264.7
2001-07-16 00:00:00,5331.1
2001-07-17 00:00:00,5489.1
2001-07-18 00:00:00,5479.8
2001-07-19 00:00:00,5376.4
2001-07-20 00:00:00,5384.0
2001-07-21 00:00:00,5617.7
2001-07-22 00:00:00,5248.9
2001-07-23 00:00:00,5429.6
2001-07-24 00:00:00,5411.8
2001-07-25 00:00:00,5408.0
2001-07-26 00:00:00,5233.9
2001-07-27 00:00:00,5337.5
2001-07-28 00:00:00,5638.1
2001-07-29 00:00:00,5211.7
2001-07-30 00:00:00,5347.2
2001-07-31 00:00:00,5395.8
2001-08-01 00:00:00,5377.9
2001-08-02 00:00:00,5331.7
2001-08-03 00:00:00,5286.3
2001-08-04 00:00:00,5534.0
2001-08-05 00:00:00,5218.9
2001-08-06 00:00:00,5325.2
2001-08-07 00:00:00,5305.5
2001-08-08 00:00:00,5341.3
2001-08-09 00:00:00,5455.5
2001-08-10 00:00:00,5509.5
2001-08-11 00:00:00,5676.8
2001-08-12 00:00:00,5278.1
2001-08-13 00:00:00,5410.3
2001-08-14 00:00:00,5485.4
2001-08-15 00:00:00,5395.1
2001-08-16 00:00:00,5296.4
2001-08-17 00:00:00,5418.2
2001-08-18 00:00:00,5815.2
2001-08-19 00:00:00,5268.6
2001-08-20 00:00:00,5448.8
2001-08-21 00:00:00,5551.1
2001-08-22 00:00:00,5539.3
2001-08-23 00:00:00,5549.9
2001-08-24 00:00:00,5553.1
2001-08-25 00:00:00,5714.0
2001-08-26 00:00:00,5288.3
2001-08-27 00:00:00,5494.0
2001-08-28 00:00:00,5477.7
2001-08-29 00:00:00,5540.9
2001-08-30 00:00:00,5551.0
2001-08-31 00:00:00,5569.0
2001-09-01 00:00:00,5793.0
2001-09-02 00:00:00,5364.3
2001-09-03 00:00:00,5512.9
2001-09-04 00:00:00,5571.7
2001-09-05 00:00:00,5523.2
2001-09-06 00:00:00,5549.1
2001-09-07 00:00:00,5385.2
2001-09-08 00:00:00,5607.1
2001-09-09 00:00:00,5422.0
2001-09-10 00:00:00,5652.0
2001-09-11 00:00:00,5726.6
2001-09-12 00:00:00,5772.5
2001-09-13 00:00:00,5721.1
2001-09-14 00:00:00,5711.2
2001-09-15 00:00:00,5964.0
2001-09-16 00:00:00,5541.6
2001-09-17 00:00:00,5779.0
2001-09-18 00:00:00,5757.0
2001-09-19 00:00:00,5670.7
2001-09-20 00:00:00,5720.1
2001-09-21 00:00:00,5720.7
2001-09-22 00:00:00,5920.7
2001-09-23 00:00:00,5491.5
2001-09-24 00:00:00,5694.7
2001-09-25 00:00:00,5751.2
2001-09-26 00:00:00,5658.5
2001-09-27 00:00:00,5789.1
2001-09-28 00:00:00,5813.2
2001-09-29 00:00:00,5935.0
2001-09-30 00:00:00,5491.5
2001-10-01 00:00:00,5749.3
2001-10-02 00:00:00,5777.9
2001-10-03 00:00:00,5894.9
2001-10-04 00:00:00,5949.9
2001-10-05 00:00:00,5943.7
2001-10-06 00:00:00,6159.0
2001-10-07 00:00:00,5724.9
2001-10-08 00:00:00,5840.7
2001-10-09 00:00:00,5863.3
2001-10-10 00:00:00,5918.8
2001-10-11 00:00:00,5764.1
2001-10-12 00:00:00,5464.4
2001-10-13 00:00:00,5807.9
2001-10-14 00:00:00,5410.2
2001-10-15 00:00:00,5432.5
2001-10-16 00:00:00,5572.3
2001-10-17 00:00:00,5545.0
2001-10-18 00:00:00,5642.1
2001-10-19 00:00:00,5586.6
2001-10-20 00:00:00,5959.1
2001-10-21 00:00:00,5460.7
2001-10-22 00:00:00,5163.4
2001-10-23 00:00:00,5657.7
2001-10-24 00:00:00,5557.6
2001-10-25 00:00:00,5547.8
2001-10-26 00:00:00,5484.0
2001-10-27 00:00:00,5764.9
2001-10-28 00:00:00,5319.6
2001-10-29 00:00:00,5537.5
2001-10-30 00:00:00,5566.7
2001-10-31 00:00:00,5568.4
2001-11-01 00:00:00,5570.1
2001-11-02 00:00:00,5353.2
2001-11-03 00:00:00,5781.0
2001-11-04 00:00:00,5492.4
2001-11-05 00:00:00,5572.6
2001-11-06 00:00:00,5672.8
2001-11-07 00:00:00,5545.4
2001-11-08 00:00:00,5665.4
2001-11-09 00:00:00,5620.5
2001-11-10 00:00:00,5856.4
2001-11-11 00:00:00,5442.3
2001-11-12 00:00:00,5674.4
2001-11-13 00:00:00,5698.3
2001-11-14 00:00:00,5773.3
2001-11-15 00:00:00,5715.9
2001-11-16 00:00:00,5498.5
2001-11-17 00:00:00,6000.8
2001-11-18 00:00:00,5616.7
2001-11-19 00:00:00,5613.5
2001-11-20 00:00:00,5590.8
2001-11-21 00:00:00,5725.9
2001-11-22 00:00:00,5672.7
2001-11-23 00:00:00,5658.4
2001-11-24 00:00:00,5923.9
2001-11-25 00:00:00,5497.6
2001-11-26 00:00:00,5521.4
2001-11-27 00:00:00,5606.3
2001-11-28 00:00:00,5623.5
2001-11-29 00:00:00,5743.6
2001-11-30 00:00:00,5652.8
2001-12-01 00:00:00,5906.9
2001-12-02 00:00:00,5552.3
2001-12-03 00:00:00,5609.5
2001-12-04 00:00:00,5632.1
2001-12-05 00:00:00,5624.7
2001-12-06 00:00:00,5677.5
2001-12-07 00:00:00,5688.1
2001-12-08 00:00:00,5847.3
2001-12-09 00:00:00,5554.5
2001-12-10 00:00:00,5635.0
2001-12-11 00:00:00,5660.6
2001-12-12 00:00:00,5664.0
2001-12-13 00:00:00,5734.0
2001-12-14 00:00:00,5700.5
2001-12-15 00:00:00,6060.8
2001-12-16 00:00:00,5670.1
2001-12-17 00:00:00,5710.5
2001-12-18 00:00:00,5714.6
2001-12-19 00:00:00,5758.1
2001-12-20 00:00:00,5718.3
2001-12-21 00:00:00,5725.9
2001-12-22 00:00:00,6044.4
2001-12-23 00:00:00,5737.0
2001-12-24 00:00:00,5452.2
2001-12-25 00:00:00,5306.2
2001-12-26 00:00:00,5599.8
2001-12-27 00:00:00,5637.7
2001-12-28 00:00:00,5672.5
2001-12-29 00:00:00,5867.3
2001-12-30 00:00:00,5379.9
2001-12-31 00:00:00,5237.0
2002-01-01 00:00:00,5138.0
2002-01-02 00:00:00,5398.1
2002-01-03 00:00:00,5550.0
2002-01-04 00:00:00,5655.5
2002-01-05 00:00:00,5962.2
2002-01-06 00:00:00,5469.0
2002-01-07 00:00:00,5459.0
2002-01-08 00:00:00,5479.8
2002-01-09 00:00:00,5502.2
2002-01-10 00:00:00,5481.7
2002-01-11 00:00:00,5535.2
2002-01-12 00:00:00,5869.2
2002-01-13 00:00:00,5531.0
2002-01-14 00:00:00,5598.8
2002-01-15 00:00:00,5586.8
2002-01-16 00:00:00,5544.4
2002-01-17 00:00:00,5479.6
2002-01-18 00:00:00,5559.1
2002-01-19 00:00:00,5975.2
2002-01-20 00:00:00,5600.8
2002-01-21 00:00:00,5549.7
2002-01-22 00:00:00,5763.0
2002-01-23 00:00:00,5710.0
2002-01-24 00:00:00,5668.1
2002-01-25 00:00:00,5717.8
2002-01-26 00:00:00,5995.3
2002-01-27 00:00:00,5631.7
2002-01-28 00:00:00,5649.2
2002-01-29 00:00:00,5670.3
2002-01-30 00:00:00,5753.6
2002-01-31 00:00:00,5754.1
2002-02-01 00:00:00,5810.0
2002-02-02 00:00:00,6220.8
2002-02-03 00:00:00,5778.8
2002-02-04 00:00:00,5770.7
2002-02-05 00:00:00,5790.7
2002-02-06 00:00:00,5737.0
2002-02-07 00:00:00,5910.0
2002-02-08 00:00:00,5895.6
2002-02-09 00:00:00,6074.6
2002-02-10 00:00:00,5608.6
2002-02-11 00:00:00,5300.8
2002-02-12 00:00:00,5626.1
2002-02-13 00:00:00,5608.2
2002-02-14 00:00:00,5788.9
2002-02-15 00:00:00,5829.1
